,business_id,stars,text,user_id,cool,useful,funny,contains_profanity
588,Dp9905k5BH4MsWHK_K01tg,4,"I can't dance..yes I can!  Well tonight the hubby and I took our first dance lesson and what a hoot!  Had a blast.  The instructor's approach was clear and easy to follow.  She did a great job at blending focus on the instruction with keeping it fun and upbeat.  The facility is pleasant, immaculate and huge - and available to students for practice at any time, not just during their lessons.
As mentioned in a previous review, they have a great deal for first time students.  The best thing for couples is that the price per lesson is the same whether for a single or a couple.   Because I've only done one lesson, and my first dance lesson every (well since high school, but the dinosaurs because extinct since then),  I'm looking forward to more lessons and the opportunity to add a star.",GnZWh25MyJD1d5FMKl3QmA,5,6,4,False
589,sxQiL_xBP0AuTWVWEQ9Lzg,4,"I know its gonna sound a bit foolish when I divulge that I was actually a bit scared to enter the Roadrunner Lounge, but the truth is that I was.  Due to its lack of windows and barebones facade, I concluded that this bar had the possibility of being the sort of place where, when I opened the door, I might bare witness to a mob boss or two trying to decide what they should do with the man they just shot...  but that wasn't the case.

What I discovered was a long corridor flanked by mirrored walls and strings of multicolored lights, as well as ample seating and classic video games to boot.  The games included PacMan and Golden Tee, accompanied by a dartboard and a pool table - enough to keep the gamer in any of us busy for at least a few hours of drink-sippin.

The drinks were cheap and strong, and the tunes were decent - however the digital jukebox put a frown on my face; I hoped for a Wurlitzer.  Our barkeep was friendly and efficient, and our drinks were strong and low-priced.  I think tap beer's only two bucks, and mixers aren't too much more.

In conclusion, the next time you're feeling a bit nostalgic, and you're looking for a watering hole off the beaten path, kick a few back at the Roadrunner.  Bottom's up!",fpWiDfJVWqDNWbfft22anQ,4,4,2,False
592,6nseTZb6WrGWcithRThfag,4,"So I started this review over a month ago, and I still can't get the Duck Breast Tacos out of my mind.

I don't remember much else at this point, except I got the Lazy Enchiladas and they were great too. But M got the aforementioned tacos, and their tender smoky goodness haunts me.

I need to go back as soon as M gets home.",yGs16xQiN3dLo03OQyto8A,1,1,1,False
593,E0DwaRvT_QlMwBU679xSCA,4,"I'm a sucker for popcorn, so when I saw a ""now open"" banner along with the ""My Popcorn Kitchen"" sign today, my car swerved around the parking lot and grabbed a spot right in front.  I swear, it was out of my control!

It turns out, today was the first day this adorable little popcorn/candy shop was open... so lucky me, I get FTR (first to review)!

Kim Brush, the owner, was front and center, and welcomed me as I walked in.  She also had a team of people working there that I assume were all training.  They were friendly although it was obvious that I was one of the first customers, so it took longer than necessary to package up my small bag of kettle corn.  The customer before me appeared to have been waiting awhile on her large bag of Puppy Chow (which looked pretty amazing).  The kettle corn I ordered was just the right balance of sweet and salty.  I had to dig deep to exercise my self-control and not demolish the entire bag in one sitting!

I took a menu to go as well, and now as I look at it, I can't wait to go back to try more of the unique gourmet popcorn flavors.  Not only do they have the basics (Buttery and Low Salt), but they have all kinds of savory flavors including several different cheeses, Dill Pickle, Salt & Vinegar, and Southwest Jalapeno.  If you're more of a Caramel person, they've got you covered as well, and of course there are a rainbow of Fruity Delights and Decadent Chocolate flavors too!  Popcorn Bags come in all sizes from Mini to Party and range in price from $1 to $149.95.  You can also order tins, boxes, and/or pots of popcorn and this place ships anywhere in the U.S.A.

Congrats on your Grand Opening, My Popcorn Kitchen.  Let the popcorn parties begin!",fczQCSmaWF78toLEmb0Zsw,12,12,6,False
594,UL3OMN_c-NXHlyb97pDifA,4,"This was another stop on our pub crawl and I only had one drink here so I don't have too much to go by for rating, but they had a nice selection and the cider realler hit the spot.  They had a nice big patio outside that accomodated a ton of us and when the birthday boy was ready to leave, the waitress tallied everything up nice and quick.",qABKRj1ggJmtvrL9FMFtuA,0,0,0,False
595,24V8QQWO6VaVggHdxjQQ_A,4,"I wanted to check this place out as I had got my mother in law a gift certificate for here...  It is what appears to be an old farmhouse that was left standing in the middle of Scottsdale busy city life..  The inside is very charming, like stepping into someone's home with all the good smells of cooking.  We didn't make reservations and since it was a Sunday, knew we were pushing it, especially with the after church crowds.  But as luck should have it, was able to sit outdoors and was such a nice sunny day, was great.   I had the Chicken, wild mushroom and leeks crepe..was that ever heavenly!  My husband the strawberry chicken salad, which he also enjoyed..  One thing that drew my attention was that there were a lot of women senior citizens...very well dressed ones...obviously part of the Scottsdale upper crust..I think we were the youngest ones in there.. Next time I'm back in Scottsdale will have to go back..",rY0T1Sx-kSeSHgnPbLOA1g,3,1,0,False
596,BFZHdg2TRrgw56CyqkSryA,4,"Lunch review:  
Great quick lunch options. I'm a big fan of the lunch salads.  They are very filling (paired with the free chips and salsa!!)  My favorite is the Chipotle Chicken Salad (Mixed lettuce, black beans, roasted corn, cheese mix, pico de gallo topped with grilled chicken)-- it's only $6.99.  The spunky chipotle dressing is delish.  There are also several lunch-sized versions of dinner plates available for diners looking for a heartier meal.  The service is always friendly and were are able to get in and out in less than an hour, which is very convenient during a busy work day.",IbNzF_SIdZioYbLnL6F5Vw,0,1,0,False
597,FUI-hWH_bpis7AKZTWenUQ,4,"Sit at the bar, order tacos and sangria. you will not be disappointed.*

*you might be disappointed if you do not like techno music and a wide variety of alternative relationships being showcased around you. If you like to eat/drink and have a little social interaction and have an open mind, then this place is for you.",idSvgXVCamuEwbL3sp9O_A,0,1,1,False
598,jqZKv-7F54guDLalXEjHxg,4,"Went there for the first time today.  Excellent burger, and all the extra's on the burger are free which is pretty nice.  It was just over 10 bucks for a cheeseburger, regular fries, and large drink. The food was excellent.  I ding it down to 4 stars though, just because anything this good has to be unhealthy, and its definitely greasy.   The grease from the fries saturday my brown paper take-out bag.  They also squished the top of my bun pretty bad when wrapping it up in tin foil.  I'm guessing if you eat there, you don't have this problem as much.  Still, 4 stars for an excellent burger and fries place.  Definitely a step up over In-N-Out.",L-O1rmPXJ3ihCnfgJIigbQ,0,0,0,False
600,SMpL3z4FLF07bRA6-y22JQ,4,"This review is for the cooking class...
I was told about this class by my favorite Thai joint in Chandler. My mom and I went not really knowing what to expect.
The class is held on a Staurday. When Chris called to confirm our reservation he made sure to let us know that a cab my be needed to take us home...sounds good to me.
The classroom is small seating about 20 people at the most. There were mimosas waiting for us. 
The class started with introductions to the variuos Thai cooking ingredients. I found this information so interesting. How do you know which fish sauce to buy, what the different pastes smell and taste like, how to grow your own Lemongrass and so much more. 
We started by making Siamese Kisses. It was all hands on and really fun. The next was a fresh red curry paste. Then we compared the fresh to the store bought brand. What a difference!
The Arizona Heatwave was next. So Delish. The final dish was Asian Pumpkin Custard.
We tasted everything along the way and then they served us HUGE portions of the items for lunch with a Champange paring.
The Chamange paring was also very informative and the pours were never ending. He was right about having a DD lined up...
The staff really cares about the food they produce and will make any dietary adjustments you may need.

I really had a great time.",0o0VMEJeQY0pAAZ9nxErBA,3,3,1,False
601,1O4M8H5g3vdrzg9WcLeGsg,4,"First, and most importantly, every person I've met at QC Vet Clinic has been super!  They are caring and wonderful with my dogs.  They are never too busy to smile and give great service when I come through the door.  They have even taken time to share stories and pictures of their own pets.

Second, they understand that some people must take a fiscally conservative approach with the care of their pets.  They discussed all options thoroughly with me and I performed the care that was needed a little at a time -- as it was needed.  This was important to me since many vets that we've visited in the past have handed us an estimate for hundreds or thousands of dollars and wouldn't budge -- insisting that we HAD to do ALL the work listed.  At QC Vet Clinic, I didn't feel like I was judged for that decision.

Unfortunately, we had a small mistake that I discussed with the vet.  She listened and gave appropriate feedback to my concerns.  This is really the only thing that is preventing a 5 star rating.  Overall they are still the best vet I've visited and I will continue to put my pets lives in their very capable hands.

BTW, we had to have a pet put down because he was ill. The team at QC Vet Clinic was absolutely the best!  They were so empathetic and even sent us a sympathy card with a little surprise inside... I won't give it away, but it was so very special to my family.  It's the little things in life that fill our hearts...thanks QC Vet Clinic!",SZN_eQkeLii4VUkjupS9UQ,0,0,0,False
602,SMpL3z4FLF07bRA6-y22JQ,4,"I hate to find out that there was another location closer to where I was.  It doesn't matter because it was worth the trip.  I ordered pick up because I was by myself and wanted to a bit of exploring.  The place has a nice casual ambiance.  They also have an outdoor seating area.  I ordered the pad thai that comes with chicken and shrimp as a standard.  Since it was lunch time, it was part of the lunch menu that came with a choice of soup or salad.  I chose the soup, but was too stuffed to have it because I jumped right into the pad thai.  I ordered it medium spicy, and it was pretty spicy.  I can't imagine what hot would have tasted like.  Actually, I'm more curious of what it would have tasted like in a mild flavor.  The noodles were slightly overcooked, but still flavorful.  I also had the Thai Iced Tea here, and it was perfect for the weather and a great combination with the tangy pad thai flavor.  The prices are expensive compared to Chicago, but I hear it's typical for Phoenix/Scottsdale area.  My lunch speciai and drink costed me a little over $15.  I guess if you are craving it that bad like I was, you'll pay the price...",jfXT_8J_EQnJVa4sJ3z6hg,2,1,0,False
604,DnA5Ec7DOvaaCxmnLx2iYw,4,"I went back tonite for more LFC. 

This time, the chicken pieces seems to be a little bit bigger than last time. The menu now has a disclaimer saying that some sides may incur an additional charge.  That was two of my gripes on my first visit, so check and check.. 

This time, I ordered an 8pc with 2 large sides...As stated above, chicken was bigger, and it was hot and moist..perfectly seasoned. For sides, I ordered the sweet corn nuggets and mac and cheese. They had run out of mac and cheese and had to make more. It took about 10 minutes to make. Was it worth the wait? It was fresh, REAL macaroni and cheese, baked in the oven, not some ""out of the box"" variety. It was made with real cheese, as witnessed by the stringy cheese when eaten. My comment here is that I prefer a more creamy variety than what it was. But it definitely was better than Kraft mac & cheese in a box. 

The sweet corn nuggets were incredible. Not sure if they are something they make fresh or if it comes out of a freezer bag, but they were delicious little morsels. Nuggets of corn kernals, surrounded by a light crunchy coating and deep fried. 

I wanted to try out their fried shrimp, so I got an ""add on"" of 4 fried shrimp ($1.99). At first view, I was disappointed. What I got were 4 very small (think MAYBE 45-50 sized shrimp). They were not even butterflied, which would have made them appear bigger). But upon tasting them, I really enjoyed the flavor. They appeared to be freshly breaded (is it the same seasoned flour used for the chicken?) and were very tasty. My suggestion here would be to 1) butterfly the shrimp and 2) get a slightly larger shrimp (even if it means a price increase).
 
With my second trip to LFC, I am becoming an even bigger fan..Tasty chicken, good sides, a clean restaurant, and nice employees.",cFoiVWF42HSXQEtqxDvdWQ,1,1,1,False
605,duHUQFn7K-Ybs1rPI4AOEQ,4,"Attention margarita lovers- you MUST order the Chambord Margarita. Delicious (and dangerous) and oh so tasty!

The restaurant is always busy because it is at Fashion Square but the service is always prompt. The patio/bar area upstairs is open seating so you can usually snag a table up there even during busy times.

The cornbread they bring to your table is really yummy but sometimes you have to ask for it to make sure that they bring you some.

I have had a large variety of of things on the menu and never been disappointed. The seasonal menus they offer are great as well and i definitely recommend branching out and ordering off of that menu every once in a while.

Definitely our ""go to"" place for drinks and dinner.",rXrJkICbrO7SEvKNZlrPkA,0,2,0,False
606,uS2T2BMt7_EE7mhM3m3I7w,4,"One of the best sports bars in the valley. Ton's of screens (although some of the big screen projectors could be updated). Nice big drafts and the food is always tasty. Try the teriyaki chicken sandwich with fries it's awesome. Upstairs they have shuffleboard and pool tables. Golden tee 2009 downstairs with another pool table. If you like loud sports bars where the patrons get into the game this is the spot to go. Plenty of fun to be had. People say too many kids but I guess I go later on at night and never have seen a problem with little kids.?. The service is on and off here, sometimes it's been great sometimes it's been useless.",nN3Ym_sgqI5EQuC4AIJprA,0,0,0,False
607,1QxI2IP3XfndDAY8nyZVPg,4,"It is ALWAYS fun & enlightening to visit an Apple Store as their employees are ALWAYS so helpful!.....now this store is somewhat small and has ""sleepy Scottsdale"" hours of opporation.....opening at noon on Sunday???!!!!.... How 1965 of them.....used to the exceptional hours at the store on  767 5th Avenue in NYC and their 24/7.....but you CAN schedule genius classes as early as 9:00......so all in all another great Apple Store experience and Will be back for iPad 2 next week!",u1IC7xORIeAkJEt6n4p3_A,0,1,0,False
608,Sodko0hlMg7F5doNJGKcWQ,4,"I'm just glad that they brought back the Strawberry ""fields"" salad.  Yummo!  Fresh greens, goat cheese, fresh strawberries, bell peppers, onions, glazed pecans, chicken and this amazing viniagrette dressing! Wowwy Mowwy!  Oh, and it comes with a crusty buttery cheesy bread.  I have had a few run ins with bad waiter service, but the manager was always quick to come by our table to ask if anything else was needed.  As long as I get what I ordered and I dont have to poke around their tables to make ""eye contact"" with my server I'm ok.  They know they will get a mideocre tip if their service is so-so.  It's on them.  My mother got a red velvet cupcake on the house for her birthday! That was nice.",vcywddFwcXuE-cIlQfouiA,0,1,0,False
609,peA3F-PnIfijYr8HuG-A-Q,4,"Good things about the Merc Bar:
  It's dark inside and the decor makes it feel kinda swanky.
  The service is very friendly.
  They have lots of comfy chairs and couches for anyone to sit down.
  The location is good - in the Esplanade, right across from the Biltmore,  where there's lots of restaurants you might be eating at (and includes free parking in the garage if you validate!) and it's kinda hidden, so you feel cool going there.
  They have a great drink menu with a wide selection.

Minus one star because the drinks are a little on the pricey side.

I know there have been some negative reviews about the old age of the regular patrons, but honestly, when I've been there, it's been a good mix of 20-somethings to 40-somethings.  If you're in the Biltmore area, Merc Bar is definitely a place worth checking out as a start to the night or for a date.",auVkTXPmA8o3oU8barlBSw,0,1,0,False
611,zpKmFI47BWUT-dUlTDSVug,4,"Every time I drove by this store with my brother I mused upon the social issues faced in a FOOD CITY.  

Do you suppose they have problems with segregation/integration?  You know, the  tomatoes CLAIM that the bagels could have moved into the produce department if they had CHOSEN to; they just CHOSE to occupy shelf space in the bakery department because they LIKED being with their own kind?  Doesn't a bathroom cleaning product have the same rights to locate itself in a freezer case as a gelato does if that's what its little heart desires?  Do the canned yams believe that there is nothing wrong with the candy in the bulk food section, they just wouldn't want THEIR daughter to marry one?  I almost wanted to stick a carrot in the dairy section just to make the point.  NO MORE SEPARATE BUT EQUAL around here.  Nope, we're a modern day non-bigotted ""everybody deserves a fair shot around here"" kind of grocery store.

Well, I finally had the occasion to stop in here over the the weekend I was visiting Phoenix and was surprised to discover it catered to a mainly Hispanic customer base.  Being from Bakersfield, California, this made me feel at home at once!  There was mariachi music playing over the PA system, and there were spanish language entertainment magazines by the checkout.  

I stopped in because a friend texted me to pick up a bottle of Pinot Grigio for her.  Now, I know that those of you who shop here regularly are probably still rolling on the floor laughing, but remember - I'm from out of state and didn't know any better.  When I discovered their tiny wine section, and that it was mostly Carlo Rossi & Gallo wine, I was momentarily downcast.  But there, on the very top shelf, were a few varietals by a decent Australian Wine Cellar and - Lo and behold - one lonely Pinot Grigio.  Ta - da!  Cue cherubs descending Earthward blowing trumpets in celebration.  And to make it even more exciting IT WAS ON SALE!  Yes, normally priced at $7.99 a bottle, they were on sale for $5.99 each.  I decided to bring her two bottles just to celebrate.

The checker was very friendly and spoke English with only a minimal accent so bonus there, too.  The final kicker was when I gave my friend the receipt she discovered they'd only charged me $4.99 per bottle. Woohoo!

The store was very clean and I did notice they had an excellent selection of Hispanic themed items so if you're looking for that sort of thing, this place might be for you!",377CDhtGrgoNNEnEhf6Ccw,0,2,1,False
612,tb24fvNJfHhyKEXkKn12Xw,4,"Okay...I have been going here for a while and I love the place and the food!  I am surprise it hasn't had as many reviews as it should.  The truth is I come back to support local businesses in my neighborhood...I would come here anyday than go to a Fast Food burger joint..

The trailor that the restaurant is in is the cutest thing you will ever see...straight out of a 50's picture!  Its small but fitting...

The food is very fresh..I love their cheeseburgers and hotdogs..I sometimes even get some of their mango salsa/chutney on the side..they get it from this lady that homemakes it..
Not the cleanliness place but I guess thats what makes it tastes so great!!:)  Its the extra grease...I know that just sounds horrible, but true!

Anyways, support locals and their businesses...go go go!!!",xs_fnNe0hofd7ZOupCjesQ,4,4,2,False
613,4t-W81Tpt1OER_p3mIgMDg,4,"I must say that for awhile now I have stayed clear of Subways because of the smell inside the restaurants making you smell just like it when you leave but ....

I am completely impressed at how clean and non smelly this store was compared to the ones I've visited at in Alaska. The employees are freindlier and they didn't pile my pickles in one spot or squirt a huge blob of mayo in a particular spot! 

I'm not quite sure the names of the 2 guys working tonight but THANKS! I am now a fan of Subway again :-D",5y0N0fTEg_ZGEGDGzzRTdg,0,1,0,False
614,u-nMW__EKMYH_PVqacYc3Q,4,"I dabble in vegetarianism/veganism here and there, and this place is awesome.  This is a great restaurant for people who are not vegans/vegetarians and want to try it, or think vegan food is ""weird"" (in the words of a friend).  Everything here is flavored so well, and the dishes are delicious. I love all the apps, and have tried several of the entrees and thought they were all pretty good. They also have a fabulous selection of creative drinks. I hope this place sticks around for a long time, since it never seems to be busy when I go. The staff is very open and friendly and knowledgeable about the food, so never hesitate to ask if you're unsure about something!",nEL-_kLeN37CSR9fXFY4zw,0,0,0,False
615,_1QQZuf4zZOyFCvXc0o6Vg,4,"Ringo is a tri color beagle. Ringo loves the dog park. There are so many dogs at chaparral he can run around with. The park is really nice, a big wide open space and is kept pretty clean. They have an active dog area and a passive dog area. We start in the active dog area and Ringo can run and get all his goons out, then we opt for a nice cool down in the passive area. Ringo likes to sniff small dogs. During really busy times when there are a lot of dogs Ringo can get intimidated and has trouble finding a crew to fit in with.",kkUvJK-Y-Jb7nWjnTRZFVA,1,2,0,False
616,yOYFhiTjT-SM4spKtDk92w,4,"Had a very delightful meal here the other day.

I benchmark all Chinese restaurants by their potstickers.  These were delicious and not deep fried.  They were more toasted than anything.

The mongolian beef was delicious.  Good quality, nice spicy flavor.",MBLcbQ_miC1c11cfXQRKoQ,0,1,0,False
617,Bc5bgPG1MlTc75G0A-_7fg,4,"A perfect way to top of an exotic shopping experience at 99 Ranch.  The Taiwan Express has photos of many (not all) of their dishes. Very authentic.  

Also try some shaved ice for desert (brought me back to Singapore!).  My kids love the shaved ice, though they are more used to Asian foods than most kids.  

Note that the Buffet section (to the left) is better than any mall food courts, and may be more tame for some taste buds.  

AND - in between the buffet and Taiwan Express you can buy a whole roast duck for about $12.50, which they will cut up for you.  Be sure to buy some Plum Sauce (elsewhere in the store) for a sweet dipping sauce for the duck (yummy!).",cFC35FulkCpmFlVrhK8iHw,0,0,0,False
618,zw2iJahOnSxlzmRlF4al6g,4,"Nice spot, with a friendly staff.  The sandwiches were very good, and the ingredients all tasted very fresh.  The lady at the counter convinced me to try the cookies, and I was not disappointed.  Oh, and of course, try the cider, it's no joke. Mmmm.",N37cYLoF_BQf15fcid35lQ,0,0,0,False
619,qyqOfpsAC5ooVROm7fB0jQ,4,"If you love pickles you'll love Old Town whiskey. We've been here twice so far, and both times, we've been very pleased.  So far, I've only tried their pickled beets and pickled cherry tomatoes, but both were absolutely fantastic.  The Cherry Tomatoes were so sweet and sour, they paired perfectly with the ricotta, olive tapenade and Crustini they were served with.  This place is a gold mine if you're a whiskey drinker, my hottie loves some good whiskey and was really impressed with their selection... not to mention he said the burger was probably the best he'd had.  I can't wait to get a taste of their Veggie burger, but I haven't gone hungry enough yet... Next time for sure!  We went for Happy Hour this past Friday, and they had a lovely Agave Fizz cocktail on special, very refreshing.  Their Happy hour is progressive, meaning that everything is $5 from 5-6, $6 from 6-7, and it runs every day.",Zwtx7FLZcK5F2P0-Tz8mHg,2,3,1,False
620,RUZvUPOn90ScX60eETwcCw,4,"It's brand new so it doesn't smell fishy yet.   It will soon just like all other Asian markets.

Looks like they will have another place to eat inside but it's still under construction from what I can tell.

They have Durian, I really want to try one because they are supposed to be so gross and stink to high heaven.

Banana blossoms?  How would I cook those things.

Food is divided into ""Regions"" so if you want Japanese noodles you go to one isle, Korean noodles in another isle etc.  It's a bit confusing but fun to look at all the different stuff.",sEWeeq41k4ohBz4jS_iGRw,3,5,4,False
621,nFo_63pTr-4ZhakuaRFOCA,4,"This restaurant = a great experience. Everything about this place is fabulous. The server was extremely attentive, the food was fresh and delicious, and the intimate yet casual ambiance is to die for.

ENTREE

For starters, they do put a rather unique spin on the typical 'chips and salsa' that's brought out to you in the beginning of most Spanish restaurants. They bake corn tortillas until their crisp and serve that with an interesting array of dips: black bean, salsa, and a tray of salt, limes, and hot sauce to stir in.

I ordered a simple entree of carne asada tacos and black beans; my meal was yummy and filling, and I even had leftovers. Beware of spicy when choosing your dish, however. My coworker kept complaining about how hot her meal was (beer battered fish burrito). I don't know if she has sensitive taste buds, or if it was really spicy.. so proceed with caution.

DESSERT

They have a wide variety of entrees, but unfortunately only have 3 sweet options. I'm a BIG dessert person, so it was a little disappointing but what the heck. I ordered the flan and it was scrumptious, incredible, delectable, etc.. all that good stuff. My coworker who complained about the spiciness called our dessert 'sexy'. So I guess sexy is the best way to describe it's caramel drizzle and chocolate bark yumminess.

AMBIANCE/SERVICE

The waiter was incredibly attentive and friendly. He answered all questions we had, and gave speedy and praiseworthy service. The manager even came up to our table and made conversation; that, to me, is always a plus. The background music helped add to the overall appeal to the restaurant. 

I would definitely go back to SOL. Maybe tomorrow..",GYUM5OpAH_7pJsvN5lw7wA,0,1,0,False
622,oXKPSI-RUqOvmuSCh_DEQQ,4,"This place is busy, had live music in the bar, and the servers were trying to squeeze by.  The seafood is flown in DAILY and I think our bill helped fund a grouper or two's first class seat.  I ordered the grouper with crab on top (as an extra- you can ask for it this way).  Ordered the lobster mashed again, and green beans (if it ain't broke- don't order something else.).  Had a great night!",n6LeAoIuDR3NfIBEsmL_zg,0,0,0,False
623,gZ3GVh4aER2q6_UdA6fTKw,4,I've been hearing good things about this coffee house in Cave Creek so when a friend suggested we meet there I was all for it. Easy to see furniture store Big Bronco and Janey's is behind it. Very good coffee and I'll come back to try the food.  Comfortable place to just hang out.,MZ2xyaW-hMOUzpUcHAUatA,0,1,0,False
625,kfveMaYeaqGVNHPitT4O9w,4,"Another wonderful little counter joint.  It's extremely basic, no frills, and cheap.  The baklava isn't fabulous, but everything else is worthy of a special trip.  Once again, the chicken shawarma draws me in, though I'll occasionally force myself into breaking out of that far too predictable mold (for falafel since I truly am stuck in a rut).  The hummus is great.  As mentioned, the salads mainly consist of iceburg lettuce, but they are not stingy with the feta and the dressing is amazing.

There is night, semi-scrubby outdoor seating and the drinks are bottled or canned.  Last year I went with a group of friends for Valentine's Day and there was a musician who was slightly too loud for the environment.  When something special is going on, the owner comes around and checks with the patrons to verify quality and whether or not the activity is enjoyable.  This is always a nice classy touch for a little dive.

It's a rarer occasion that I find my way down there.  Let's be honest: I only go that direction for SMoCA, the Venue of Scottsdale, and EZ Tattoo.  It's not generally ""my scene"" and it's definitely out of my way.  Any time I find myself doing something in downtown Scottsdale, however, dinner at Pita House prior to the main event is an absolute must.",YMB29SPB8Z_a2be4O5gxOg,3,4,0,False
626,mnJHxPTbAxhueeuh76ePZQ,4,"Surprised to have a good sushi place like this in Fountain Hills.  Can get expensive, but eat in or take out is always great.  Fun to mingle with the chef while making the sushi.",tKgDgXSkOklBb9tQVGkYhQ,0,1,0,False
627,DcrM4hwDcU2G6vuh2cnaYQ,4,"Excellent service.  Easy to access.  Dessert is amazing.  Husband loved Salted Butter gelato, I loved the cherry.  he always loves his fish entrees here.  I eat very unsophisticated so finding anything here on the menu is hard for me.  I tried a pasta last night, it was salty and boring.  
I still recommend this place for people with grown up tastes.",zMhkzu9VXFULKQ8YCCsDVQ,0,0,0,False
629,EZ7MD_hOsBZuWEvSjXr7DA,4,"I'm on a low carb diet right now, so I had to pass on the pizza, unfortunately.  I was expecting to order a house salad with chicken.  When I told the server my diet limitations, she suggested a side of meatballs for about $4.  It was perfect.  I had the smallest bill at the table, and the meatballs were homemade and plenty tasty.",wysB0lvlJuSBwUAerJqjJQ,0,0,0,False
630,o4DsvwwD2kIbF-EM4r9G8A,4,"It really was the perfect place to start our night. I was with a group of girls out for a bachelorette party and someone in our group suggested Drift. Loved it! It's totally cute, and I love the touristy Hawaiian vibe it's got going on. We had a few appetizers, a round of drinks, and a round of shots. The appetizers were simple and nothing spectacular. The drinks and shots were pretty good. Service was hit or miss. Our server was pretty attentive at the start but we had to hunt her down when we were done and ready to move on. I'd love to come back to Drift for dinner, the menu looked pretty good and I'd love to try another drink. If anything, I'd like to return to stare at the woman's bathroom again. Totally cool!",m7j9e53ycZxjWYBD7rZVng,4,5,1,False
631,G2Re2E5Jkv_UF1xrenSsDg,4,"I love Macy's! My mom & I can spend some serious dough here on just a few tops, but it's so worth it! They have sales often, but it's funny how we always like the ones that are full price. Aside from the women's section, their men's section is decent (bought my hubby some denim shorts on clearance for $20 each), shoe section is just ok, Coach bags are to die for & we love their jewelry section (particularly Betsey Johnson stuff!). My mom has a Macy's card so there are usually great savings when she uses it & they send her coupons all the time!",33vUIil_GCaT92aUaZhRXA,2,1,1,False
632,PkG9bV1SvfOydOCCnDUGgw,4,"Want a unique date night?  Craving for something to do on your own?  Want to have an avenue to express your inner artistic abilities?  OK, here you go!

Very interesting concept: Pick a piece of pottery, think of what you would like to design on it, you can draw your idea on with pencil, go grab your paints, brush, sponges, or stencils, and away you go.  They will then fire & glaze it, ready to pick up your masterpeice in a few days,

A great place to zen out and leave all your stress and worries at the door.  

Good for a keepsake, special gift, 1-of-a-kind conversation piece, or create a memory.

1 star lost for the very annoying and extremely intrusive studio ""helper"" which I will leave un-named.  Kinda ruined alot of the experience.  I should say that if you need assistance, you can have it, but when you do NOT need it, well, please leave us alone - ie: i f you are in Barnes & Noble, you don't need a clerk to repeatedly come up to you every 10 mins to ask if you are going to buy that book or they read it, or do you want a better suggestion..... ect.",h7v_M_0-YVpSVZ2WD7FpAA,0,1,1,False
633,Exx5ffvnmk4MrTyCkPRuug,4,"I was surprised to see that this place has such low ratings on yelp- it is one of my favorite Mexican places in the valley.  Favorite dishes include: mini beef tacos, Tapopo Salad (iceberg lettuce, cheddar cheese, chicken, peas, corn, beans, tomatoes and large amount of quacamole under it all), fresh salsa, and Tacos Al Carbon. All freshly prepared and wonderful tasting.

If you have kids, ask to sit in the blue room by the fish tank - the decor is fun and mysterious and will keep young children distracted thru the entire meal.",0H9ne5frm1GjO6TjUwbxlw,0,0,0,False
634,trG1k-K6Nq4YKcexa1AGOA,4,"Good food, good drinks, fun bar.
There are quite a few Buffalo Wild Wings in the valley and they're a fun place to grab a quick lunch or dinner and watch the game.  
They have a pretty good garden burger and their buffalo chips (french fry-ish things) are really good. 
If you like bloody mary's, they have the best one. It's so good...really spicy and filled with celery and olives. 
Be careful when you come though, if there is a game on, you'll have to get there early or you definitely won't get a spot to sit.",0CMz8YaO3f8xu4KqQgKb9Q,1,1,0,False
636,mM_sT64i46AKPQtz26PCcg,4,"One of the better places to get some frozen yogurt, and since this is the location closest to my house, we tend to come here more than any other place we have been to so far. 

There is no indication next to the names of the yogurts what ingredients are in it, so I am docking a star for that. I'm trying to avoid eating eggs as much as I can and it is always helpful when that information is available without having to ask. I have been on the website enough times now to know which flavors have eggs and which don't so its not a problem for me anymore, but for anyone else it would be. But the flavors I have had have all been good. The fruity pebble flavor I had awhile ago actually tasted just like the cereal. It was a fun flavor. 

The topping bar is a good size. There are fruits, candies, and nuts among other toppings. My husband and I are generally happy with this topping bar. 

The best thing about this location is on Wednesdays, if you come in wearing pajamas (or something resembling pajamas) you get 50% off your total! Its a great deal. The last time we only paid $5 for the two of us. It gets pretty busy on Wednesdays but its not too bad.",2nXFEyQ06RfcdAXIPbxuwA,0,0,0,False
637,AhpzPZH3b0PGT9mVoLCQDg,4,The grilled yellow tail salmon here is out of this world! I have eaten here twice in last 8 weeks and the sushi is fresh. The miso soup is great. Everything I have tried has been delicious. The staff is fairly friendly. Looking forward to happy hour here in the near future.,Hb49IsEZltm85wLz3uMrmw,0,0,0,False
638,npNGjnLuB16sU_6T2b-5bA,4,"This is our theater of choice in N Scottsdale.  An older theater with no stadium seating, it is still kept in good shape and is clean.  

Great prices at $5 a ticket before 6:00, it is the best bargain around since they still show all the new releases! 

Our main reason for going here it is never crowded and personally I only like sitting next to someone I came with :0). That's never a problem here!!",OmnXoXdLsXhOVHQCDX_nAw,0,0,0,False
640,byhwHi0lhYdyY5kSpuqoaQ,4,"Brio is delish, plain and simple. I have yet to get something that isnt tasty. I live about 15-20 miles from one so I dont get out there too often but I do wish there was one closer to my area.",1bV0I0j-YzDcfiXK2M-U8A,0,0,0,False
